noun_count,verb_count,adj_count,adv_count,pronoun_count,modal_count,complexity_verb_ratio,adj_adv_ratio,avg_sentence_length,avg_syllables_per_word,flesch_reading_ease,tfidf_cosine_similarity,sbert_prompt_adherence_similarity,mean_tfidf_score,std_tfidf_score,unique_word_ratio,window_repeat_count,num_grammatical_errors,score
61,44,25,13,17,5,3.3846153846153846,0.15019762845849802,19.5,1.6,51.68,0.3210842226350381,0.8120345,0.05720167159859133,0.06304241094629164,0.5533596837944664,80,19,5.5
86,47,48,17,30,6,2.9375,0.19174041297935104,21.1,1.6,50.06,0.48669312047616664,0.7450254,0.05023903701495113,0.05855271225307434,0.5014749262536873,99,22,4.5
110,52,31,13,18,9,2.0,0.12790697674418605,13.3,1.7,49.52,0.23989162999251876,0.26530546,0.04772217531000846,0.053639846746039,0.561046511627907,61,34,6.0
86,57,30,23,17,7,14.25,0.16109422492401215,23.2,1.7,39.47,0.33038657387086584,0.64531875,0.04580966081222325,0.05600961587540032,0.5501519756838906,180,11,8.0
66,49,23,26,33,12,2.5789473684210527,0.17132867132867133,14.8,1.6,56.45,0.29686862554980453,0.7725054,0.056561576381491445,0.05739594559502615,0.548951048951049,59,29,6.5
78,56,42,19,28,3,4.3076923076923075,0.18484848484848485,25.2,1.6,45.9,0.32230273383992986,0.7276434,0.049631862390818626,0.05213468505590027,0.5878787878787879,81,22,8.5
77,44,39,11,11,4,3.142857142857143,0.176056338028169,20.2,1.5,59.43,0.33950037253696647,0.65212715,0.058014453364136374,0.05862631055503852,0.5246478873239436,74,19,6.0
65,54,15,16,26,6,27.0,0.12301587301587301,122.5,1.5,-44.41,0.2300564439798725,0.6177243,0.0635840250470114,0.05253373056671689,0.5912698412698413,103,7,4.0
76,45,37,8,26,11,3.2142857142857144,0.15625,19.2,1.5,60.45,0.38715706347500806,0.6192394,0.0594158281449209,0.05640185069504706,0.5243055555555556,104,22,6.0
56,35,26,7,17,3,2.0588235294117645,0.16176470588235295,11.4,1.7,51.44,0.41807716248597454,0.6328921,0.07099218784605006,0.058606190253398825,0.5833333333333334,34,24,6.5
67,50,33,21,23,5,4.166666666666667,0.18685121107266436,22.3,1.6,48.84,0.5034097637799514,0.78518105,0.056489286731763066,0.05820573728557787,0.5294117647058824,95,24,6.0
92,58,41,21,13,4,4.461538461538462,0.19135802469135801,22.9,1.7,39.77,0.36553147204016045,0.7140651,0.046348632704689474,0.052476328289234514,0.6296296296296297,75,27,6.0
82,68,30,18,27,3,3.5789473684210527,0.15434083601286175,14.9,1.6,56.35,0.27283748531543955,0.44269153,0.05222437655434487,0.051468034541174185,0.5980707395498392,76,26,6.0
59,52,29,18,20,9,4.333333333333333,0.17279411764705882,22.7,1.6,48.43,0.30329309099898755,0.7364074,0.060006007647737454,0.05417773305148502,0.5698529411764706,69,21,5.0
71,42,26,23,19,6,2.625,0.1781818181818182,16.2,1.6,55.03,0.40484501299000036,0.6816226,0.05385324035849056,0.055568448376632315,0.610909090909091,56,25,7.5
79,55,25,26,18,12,3.4375,0.16293929712460065,18.4,1.6,52.8,0.3100699694959964,0.5343492,0.05002961208432518,0.054146288177377364,0.5942492012779552,67,28,8.0
63,36,25,19,12,3,2.5714285714285716,0.19298245614035087,16.2,1.5,63.49,0.3386314814985478,0.6557087,0.06584279057648193,0.058452244726765315,0.5745614035087719,38,22,5.5
65,49,29,14,15,6,3.5,0.1575091575091575,19.5,1.7,43.22,0.3923883145796287,0.7350634,0.05820857735224,0.056870713719098735,0.5604395604395604,70,25,6.0
67,50,12,13,22,4,5.0,0.099601593625498,22.9,1.5,56.69,0.22375301713075765,0.77651083,0.05501859437429686,0.056428134802598194,0.6454183266932271,76,25,6.0
81,58,40,19,19,8,4.142857142857143,0.19407894736842105,19.9,1.8,34.36,0.3885070189520659,0.6820619,0.05025297027640876,0.05101807627305742,0.6381578947368421,61,22,6.0
63,47,30,18,24,5,3.1333333333333333,0.17518248175182483,18.2,1.6,53.0,0.27790532097379433,0.7481457,0.06200126334213236,0.050252065585127036,0.5766423357664233,49,25,7.5
72,56,37,9,16,4,7.0,0.16428571428571428,35.1,1.6,35.85,0.41193217559481277,0.66719055,0.05095661219618838,0.05854502591193751,0.5928571428571429,103,15,7.5
65,45,32,12,22,3,3.75,0.17054263565891473,21.4,1.6,49.75,0.34882649865573073,0.76462877,0.060069398052416206,0.05775908467128633,0.5658914728682171,59,18,7.0
56,49,22,15,23,11,3.769230769230769,0.148,19.2,1.5,60.45,0.4002009548443869,0.72537935,0.06085725743903408,0.05952118134406721,0.56,54,25,7.0
58,37,24,17,23,6,2.3125,0.1680327868852459,15.1,1.6,56.15,0.3363381922611361,0.68302673,0.05698627310385445,0.05847419383283178,0.6188524590163934,48,24,8.0
76,48,22,20,21,5,3.2,0.15217391304347827,18.3,1.6,52.9,0.37963576792777975,0.6801901,0.057477537404516346,0.05610655574118082,0.5688405797101449,63,22,7.5
17,12,6,5,7,2,6.0,0.16176470588235295,33.5,1.6,37.47,0.30854372363915883,0.64936155,0.12194610691441271,0.07441310552399184,0.75,17,4,4.0
91,50,42,19,23,3,3.125,0.18885448916408668,20.2,1.6,50.97,0.4279651369836088,0.7296008,0.05122296942690347,0.05588679486132769,0.544891640866873,76,29,5.5
73,60,25,21,14,8,5.0,0.1597222222222222,23.9,1.6,47.22,0.299054665552075,0.6886499,0.05642549804496662,0.05467177220970897,0.5659722222222222,89,21,6.5
94,63,55,29,23,7,4.846153846153846,0.21483375959079284,27.8,1.7,34.8,0.4091496098999113,0.7692825,0.0422965639168533,0.054317006302985235,0.5447570332480819,116,22,6.5
111,78,57,31,34,12,4.588235294117647,0.18843683083511778,25.9,1.6,45.19,0.4170619563939289,0.79221,0.042491284796286014,0.05234448645096692,0.4732334047109208,179,26,5.0
65,36,23,24,16,5,2.769230769230769,0.1857707509881423,19.5,1.5,60.14,0.44022453206830126,0.78484887,0.06566602973052584,0.06564040062798301,0.466403162055336,82,19,7.0
86,41,39,16,12,7,4.1,0.18032786885245902,30.2,1.7,32.36,0.27020244096831464,0.6098066,0.04046927366968837,0.05798480739510882,0.659016393442623,95,18,4.5
71,52,21,29,27,12,3.7142857142857144,0.16339869281045752,21.8,1.6,49.35,0.3247505113818977,0.79025555,0.05295543670830553,0.05610795554476745,0.5555555555555556,91,28,7.5
79,42,37,24,25,6,3.0,0.2,21.6,1.7,41.09,0.3417116230273829,0.7100762,0.05781053685117116,0.055763381642482804,0.5147540983606558,86,18,7.0
84,55,30,21,28,1,4.230769230769231,0.1639871382636656,22.4,1.7,40.28,0.3286246223508831,0.6740898,0.05532078705017388,0.05088544029753117,0.5691318327974276,76,18,5.5
77,49,24,24,26,4,3.5,0.1563517915309446,21.9,1.6,49.25,0.38578175275473103,0.7170363,0.055984290597532085,0.06412593872907657,0.4560260586319218,110,21,7.5
108,59,32,22,22,1,3.6875,0.16822429906542055,18.8,1.7,43.93,0.3564549347564148,0.68235445,0.05234431806681922,0.05191199259145535,0.5669781931464174,76,27,6.0
107,59,32,22,22,1,3.6875,0.16875,18.8,1.7,43.93,0.37450515155028147,0.7155918,0.05268165251413672,0.05214545984920687,0.5625,77,27,6.0
67,54,32,17,16,11,5.4,0.17437722419928825,23.5,1.9,22.24,0.3621872362817704,0.7255771,0.054778143769700215,0.05598503630702965,0.5800711743772242,98,24,6.0
72,45,32,13,13,2,4.090909090909091,0.1618705035971223,23.2,1.6,47.93,0.21459212225912652,0.7169955,0.04688142552928532,0.06396436598953126,0.579136690647482,96,18,6.5
68,39,39,17,17,3,2.7857142857142856,0.22672064777327935,17.5,2.0,19.87,0.3256600861013422,0.65232384,0.06053872528132103,0.0572669816365171,0.5910931174089069,54,16,5.0
63,36,33,12,12,6,5.142857142857143,0.18072289156626506,35.4,1.6,35.54,0.2730574291976714,0.73005486,0.055333657994267454,0.06509574767959996,0.5582329317269076,94,11,6.5
89,62,28,21,27,4,4.133333333333334,0.153125,21.3,1.6,49.86,0.32305605201971926,0.7763401,0.054433017062230464,0.0537121947966865,0.540625,87,22,4.0
64,34,23,13,18,11,4.857142857142857,0.16,15.1,1.7,47.69,0.28400387134367444,0.7691008,0.06687085058607824,0.05779956177943219,0.5333333333333333,95,20,4.5
97,51,46,15,8,10,3.0,0.1918238993710692,18.7,1.9,27.11,0.3310317506236961,0.6046308,0.04915057317955561,0.058004896146190935,0.5471698113207547,85,26,5.0
86,63,39,30,21,2,3.3157894736842106,0.20597014925373133,17.6,1.6,53.61,0.36652310176884056,0.7161237,0.05215599965696054,0.054420307621340334,0.5283582089552239,66,35,6.0
72,52,29,14,18,3,4.0,0.15467625899280577,19.7,1.6,51.48,0.35557785225997407,0.6362208,0.05013418412158527,0.060493000327606704,0.5899280575539568,79,18,8.0
71,54,29,13,17,3,4.5,0.15272727272727274,21.0,1.6,50.16,0.3525227534458159,0.62060857,0.05014128803185023,0.059244810912426754,0.610909090909091,77,17,8.0
74,58,24,17,26,2,8.285714285714286,0.14335664335664336,19.1,1.6,52.09,0.39156774033838726,0.76211786,0.050797485271931876,0.05837498986846741,0.5664335664335665,117,14,9.0
56,42,28,23,16,3,2.4705882352941178,0.20901639344262296,14.4,1.6,56.86,0.37425913122878335,0.6880121,0.06063578722375291,0.05844227826938347,0.5860655737704918,46,25,6.0
71,49,23,18,16,1,3.2666666666666666,0.16205533596837945,16.8,1.7,45.96,0.39574385645825444,0.73370105,0.05997525423436355,0.052653543386137015,0.6284584980237155,34,23,8.5
73,59,36,28,23,4,4.538461538461538,0.19753086419753085,24.9,1.7,37.74,0.35194823056647456,0.7475377,0.05003514865845923,0.05332989294582903,0.5833333333333334,89,24,7.5
74,38,38,10,15,5,2.923076923076923,0.18181818181818182,17.5,1.6,53.71,0.3034872689991795,0.68226653,0.05733302564808938,0.05813424839715564,0.571969696969697,67,18,5.0
63,41,29,12,9,9,3.727272727272727,0.1607843137254902,23.2,1.7,39.47,0.26126167354348007,0.6592703,0.050561136086468714,0.06013660302859175,0.6431372549019608,67,22,7.5
72,60,20,21,28,11,4.285714285714286,0.12202380952380952,24.0,1.5,55.58,0.2513234134563594,0.6796608,0.044104053063236705,0.05808598315915307,0.5654761904761905,102,32,8.0
78,55,31,14,21,4,3.9285714285714284,0.14754098360655737,21.8,1.6,49.35,0.23852898776745943,0.67505085,0.05317219867055558,0.053427852945417416,0.5836065573770491,65,22,8.0
80,55,29,26,22,2,5.5,0.18151815181518152,23.3,1.6,47.83,0.4728843135263574,0.7396909,0.04784169075371714,0.053285811939303554,0.636963696369637,98,19,4.0
87,48,25,17,14,4,4.8,0.13166144200626959,28.8,1.6,42.24,0.23984007419488337,0.5337242,0.04495015177721331,0.059197514590213364,0.5705329153605015,115,14,8.5
98,70,45,30,33,3,3.888888888888889,0.1773049645390071,22.2,1.6,48.94,0.3256980523983519,0.72759306,0.04241153266361283,0.054434976430857984,0.5011820330969267,136,33,7.0
99,70,44,31,33,3,3.888888888888889,0.17985611510791366,21.8,1.6,49.35,0.33888812835858234,0.7156578,0.04388683017017846,0.05346620552114415,0.5059952038369304,124,34,5.0
64,49,19,12,20,2,3.2666666666666666,0.1099290780141844,18.7,1.4,69.41,0.2631756586456992,0.73286855,0.048245064067700766,0.06587169695529418,0.5390070921985816,111,22,8.0
73,52,21,24,25,5,2.736842105263158,0.16129032258064516,14.7,1.6,56.55,0.35461872229517155,0.75325316,0.0629201693485323,0.05508229554184366,0.5197132616487455,57,27,7.0
12,11,8,2,4,1,5.5,0.16393442622950818,30.5,1.5,48.98,0.2349660746533797,0.4082811,0.12436468555377293,0.0791994660455094,0.7704918032786885,14,6,4.0
73,42,28,9,20,9,3.5,0.14396887159533073,21.3,1.6,49.86,0.28017811005690646,0.71449137,0.06082287370157644,0.05246132802272439,0.6108949416342413,54,19,8.0
61,54,24,20,30,4,3.857142857142857,0.16058394160583941,19.6,1.6,51.58,0.3653430711684476,0.7467078,0.05470178607353994,0.05280209674978749,0.6386861313868614,59,22,8.5
91,51,37,20,17,1,3.0,0.1701492537313433,19.8,1.7,42.92,0.3130164965543311,0.66578233,0.04168762055886948,0.06254486234906921,0.5313432835820896,103,26,5.0
64,40,41,17,17,3,2.857142857142857,0.22745098039215686,18.1,1.7,44.64,0.30969654154731335,0.6678226,0.05728975201034355,0.05341211135825574,0.6470588235294118,40,19,7.0
66,40,39,16,17,3,2.857142857142857,0.21653543307086615,18.0,1.8,36.28,0.32180358354121014,0.6814052,0.05768502688627099,0.054059575221510885,0.6377952755905512,40,19,6.5
71,40,36,23,17,3,2.857142857142857,0.22014925373134328,19.0,1.8,35.27,0.2288267481632156,0.6081017,0.05436081976498347,0.05706208372205297,0.6082089552238806,50,23,5.5
66,40,38,16,17,3,2.857142857142857,0.2134387351778656,17.9,1.9,27.93,0.31361251934071077,0.68299073,0.05933992541557099,0.056881719457407665,0.5928853754940712,48,18,6.0
82,47,32,12,22,8,3.9166666666666665,0.15331010452961671,23.8,1.7,38.86,0.3859730544495173,0.76571155,0.05735736008061652,0.05228986163803329,0.5853658536585366,60,23,8.0
71,39,19,11,13,4,3.5454545454545454,0.13043478260869565,20.8,1.8,33.44,0.2887219299033519,0.64862293,0.05760754277330783,0.055973064225994594,0.6826086956521739,52,20,4.0
61,57,34,14,21,2,6.333333333333333,0.17454545454545456,27.3,1.7,35.31,0.30334748738745304,0.6918041,0.05532779010218107,0.05751749641631971,0.5781818181818181,98,17,7.0
69,37,26,17,15,2,3.0833333333333335,0.17768595041322313,19.9,1.8,34.36,0.28433979298802387,0.7545204,0.05345410446000276,0.060300623627667464,0.6446280991735537,55,16,5.0
71,47,26,19,17,0,4.2727272727272725,0.16483516483516483,20.9,1.7,41.8,0.27228162903221154,0.5957339,0.05270855568973271,0.05925467351359702,0.5860805860805861,100,14,7.0
78,44,21,16,17,12,3.3846153846153846,0.13805970149253732,20.6,1.7,42.11,0.22282791628962897,0.7130596,0.061083442348854156,0.05584020182008086,0.5522388059701493,67,23,8.0
68,40,26,20,18,4,6.666666666666667,0.1776061776061776,23.5,1.5,56.08,0.3190534458338113,0.6752443,0.05542605661810947,0.05849323671393657,0.583011583011583,134,14,8.5
85,44,38,16,14,7,4.0,0.17252396166134185,25.9,1.7,36.73,0.2892800791969923,0.72738993,0.0483716000120913,0.054324889353550836,0.610223642172524,96,22,8.5
82,48,33,12,18,8,3.2,0.15358361774744028,18.3,1.6,52.9,0.29282769539252745,0.66614604,0.05273411495183033,0.05296890879580299,0.6143344709897611,71,24,7.5
72,45,47,24,12,5,2.8125,0.23745819397993312,18.6,1.7,44.14,0.3347226261836315,0.6872584,0.05308967992548284,0.054116654757952236,0.5886287625418061,69,23,8.5
76,50,19,13,19,0,4.166666666666667,0.11851851851851852,19.5,1.6,51.68,0.3000232464196819,0.6683386,0.05119787252888868,0.06538600440961045,0.5407407407407407,92,18,7.0
69,52,30,27,25,1,2.6,0.20430107526881722,14.7,1.5,65.01,0.2848023654074754,0.71733224,0.0619161696901295,0.051166403373003426,0.5591397849462365,63,28,5.5
70,40,30,16,20,2,2.857142857142857,0.17624521072796934,17.4,1.7,45.35,0.32990451541848714,0.7157055,0.05688040343567019,0.05671183834281169,0.6015325670498084,58,19,7.5
101,56,53,22,41,8,3.5,0.18292682926829268,25.7,1.6,45.39,0.3582101973045369,0.7440797,0.04930465494369921,0.055622952810290414,0.44390243902439025,152,26,8.5
97,59,45,21,14,5,4.538461538461538,0.19186046511627908,24.4,1.7,38.25,0.27366531415238465,0.68874216,0.045637876087849076,0.05220035032336891,0.6046511627906976,93,27,6.0
59,40,19,20,24,2,3.3333333333333335,0.1566265060240964,18.9,1.5,60.75,0.380162593612309,0.65470123,0.057526345911578486,0.06531827540450677,0.5381526104417671,82,22,4.5
83,48,23,9,11,2,4.363636363636363,0.12121212121212122,21.9,1.6,49.25,0.2582427184160724,0.5876992,0.05019932940616877,0.05919563930487724,0.6363636363636364,74,18,7.0
59,47,28,17,23,11,5.875,0.16791044776119404,29.7,1.6,41.33,0.2546173461003882,0.54212373,0.053176819795670495,0.06054529155867762,0.585820895522388,82,18,6.5
82,57,26,16,16,8,5.181818181818182,0.13861386138613863,23.4,1.6,47.72,0.20746680460066153,0.79449236,0.04974383005252796,0.05867462087665184,0.5643564356435643,97,21,4.5
75,51,25,17,20,6,3.642857142857143,0.15384615384615385,19.5,1.7,43.22,0.31518977565272194,0.7416327,0.05743106011067356,0.053970857495391,0.5934065934065934,67,21,7.0
87,70,18,23,33,8,4.666666666666667,0.11484593837535013,21.0,1.5,58.62,0.3303493268570098,0.7155595,0.046051293838129316,0.060494835784912424,0.4789915966386555,144,26,6.5
83,51,31,23,25,8,3.923076923076923,0.17034700315457413,24.3,1.6,46.81,0.3169665372530799,0.7155706,0.04563366535427187,0.055667905803913585,0.6151419558359621,99,24,8.5
61,39,33,16,17,6,4.333333333333333,0.1891891891891892,25.8,1.5,53.75,0.3011733014148772,0.7644939,0.05951994277672337,0.06085846878988806,0.5405405405405406,90,22,6.5
73,56,12,32,15,5,8.0,0.15331010452961671,41.3,1.4,46.48,0.21843253746245542,0.595783,0.0618681826229169,0.05582806125401318,0.5017421602787456,140,17,6.0
58,47,14,14,25,10,4.7,0.11814345991561181,19.9,1.4,68.2,0.36530040518339696,0.6753355,0.06401160258097868,0.06402527662173942,0.5232067510548524,94,24,5.0
69,51,24,21,23,4,3.923076923076923,0.16666666666666666,20.8,1.7,41.9,0.28015475108302546,0.77114785,0.053955688254071814,0.06164570626574548,0.5592592592592592,75,17,7.0
93,55,44,19,37,3,3.0555555555555554,0.17403314917127072,20.0,1.6,51.18,0.37290380803727363,0.6849065,0.04550087440923371,0.05144561750111094,0.5911602209944752,77,34,6.5
68,52,16,16,19,9,3.7142857142857144,0.128,17.9,1.7,44.85,0.22016754496465754,0.18078977,0.06527165727045718,0.057082464467200236,0.54,60,23,6.5
76,46,29,8,28,4,3.5384615384615383,0.13261648745519714,19.9,1.6,51.28,0.2694413665424073,0.6300196,0.05135307216583033,0.057578146301456905,0.6093189964157706,79,18,5.0
77,42,22,11,23,7,4.666666666666667,0.12406015037593984,29.8,1.7,32.77,0.29851483916138993,0.57238996,0.05624734570289821,0.05994157870906818,0.5601503759398496,88,16,6.5
69,46,21,17,20,1,6.571428571428571,0.1417910447761194,33.6,1.6,37.37,0.33155831828763455,0.72150743,0.051198596469793384,0.06089185202942915,0.5932835820895522,101,14,4.0
17,11,5,5,2,0,3.6666666666666665,0.16129032258064516,20.7,1.7,42.0,0.21757369850875868,0.6770861,0.12062695947103,0.08201056269441974,0.7903225806451613,15,5,4.0
53,36,22,9,9,4,9.0,0.1631578947368421,23.6,1.8,30.6,0.32368715502230955,0.5474255,0.06218684700518372,0.06281159176102664,0.6684210526315789,65,9,4.0
83,38,33,19,30,3,2.235294117647059,0.1780821917808219,16.9,1.6,54.32,0.3211194028439688,0.75162435,0.0519172720418517,0.05233908169263208,0.636986301369863,68,26,7.0
96,51,34,17,20,6,3.1875,0.14782608695652175,22.7,1.5,56.89,0.39504107423274026,0.79985595,0.0506207374665874,0.058223035739471594,0.4927536231884058,98,22,5.0
73,48,31,14,30,11,2.823529411764706,0.1465798045602606,19.2,1.6,51.99,0.29921260348230305,0.73931074,0.05575163615849299,0.057463131448846634,0.5146579804560261,74,27,4.0
81,42,34,13,14,4,3.0,0.16151202749140894,19.4,1.8,34.86,0.39077432439769594,0.59135616,0.05253054070321805,0.06110686366468211,0.5360824742268041,99,18,8.0
75,39,22,16,23,7,2.1666666666666665,0.15019762845849802,13.9,1.6,57.37,0.3048788292406877,0.81886214,0.06369608973767571,0.05740861719812238,0.5454545454545454,46,24,7.5
83,56,31,24,27,3,4.0,0.171875,22.9,1.6,48.23,0.3760664936002688,0.6813489,0.05344042020876786,0.052256230888586504,0.565625,84,24,7.5
90,50,26,23,11,2,16.666666666666668,0.16666666666666666,27.6,1.7,35.0,0.2220877055483152,0.24412054,0.04955849877485408,0.05298219600884461,0.6258503401360545,120,11,6.0
97,64,41,25,27,4,3.764705882352941,0.1783783783783784,19.5,1.6,51.68,0.3100183138209658,0.7421806,0.04626949911931936,0.04861725985441599,0.6054054054054054,74,27,5.0
91,54,44,9,25,3,2.7,0.16257668711656442,16.4,1.6,54.83,0.3819853414699806,0.7215798,0.05209631137327503,0.05418202520599492,0.5398773006134969,77,22,7.0
72,48,24,12,21,4,3.2,0.14007782101167315,17.0,1.6,54.22,0.39139549013805697,0.6524936,0.059193653162769554,0.05315284892925661,0.622568093385214,51,23,7.0
66,59,24,10,9,2,4.538461538461538,0.13654618473895583,19.2,1.7,43.53,0.3994197865667201,0.71348846,0.05487879831652435,0.06387891731153972,0.5742971887550201,65,19,5.0
89,57,36,17,19,14,3.5625,0.1531791907514451,21.6,1.5,58.01,0.3460441477645116,0.7146008,0.04992793908193026,0.059424719474081074,0.48554913294797686,108,24,8.0
91,43,23,17,5,8,3.3076923076923075,0.13157894736842105,23.4,1.6,47.72,0.11775219908974704,0.085374504,0.037425030391875336,0.06935810856987674,0.5361842105263158,127,24,8.0
76,40,29,11,12,1,3.3333333333333335,0.15873015873015872,19.3,1.6,51.89,0.33544905677462955,0.71928275,0.056406246649489074,0.05754860408753191,0.6190476190476191,52,15,7.5
57,51,23,22,25,6,3.923076923076923,0.1744186046511628,19.9,1.5,59.74,0.31564349425759536,0.7008569,0.059687801188995325,0.058988303165540594,0.5581395348837209,72,21,6.5
20,10,10,4,7,0,2.5,0.17073170731707318,20.5,1.6,50.67,0.5576999514168579,0.88788116,0.1301041249666333,0.06249999999999999,0.6097560975609756,27,5,4.0
26,19,7,1,5,1,19.0,0.08080808080808081,34.3,1.6,36.66,0.18933189593891875,0.6693361,0.0869952290956454,0.10143457483392451,0.5656565656565656,0,4,4.0
71,55,32,16,21,4,3.6666666666666665,0.16494845360824742,19.3,1.7,43.43,0.28868624366695356,0.7344348,0.05767651888341544,0.051242561624805366,0.5807560137457045,72,23,7.0
38,28,22,9,6,4,3.5,0.20261437908496732,18.9,1.7,43.83,0.28454153575163155,0.7311474,0.08458977022933388,0.046801337214569645,0.7058823529411765,29,11,4.0
81,54,29,16,17,5,4.909090909090909,0.14195583596214512,26.3,1.6,44.78,0.3785982623967598,0.72959757,0.04820716252599225,0.060828988703863385,0.5331230283911672,129,20,5.5
28,17,12,8,12,0,3.4,0.1694915254237288,15.1,1.4,73.07,0.9999999999999998,0.9583049,0.18717856284318757,0.05852968540405247,0.2288135593220339,103,9,4.0
81,52,43,14,23,2,5.2,0.17981072555205047,29.0,1.6,42.04,0.475076033005922,0.63102716,0.05183739377044741,0.06273277583033424,0.47318611987381703,118,18,6.5
50,32,21,8,11,2,4.571428571428571,0.15425531914893617,27.0,1.5,52.53,0.4485291029824447,0.5217221,0.06925623717638543,0.06744900299256924,0.5691489361702128,67,14,4.0
72,44,32,11,16,4,2.933333333333333,0.16226415094339622,17.5,1.7,45.25,0.2460902464819212,0.7443346,0.04990884350597426,0.06326621399611855,0.5924528301886792,81,22,4.5
122,75,36,15,24,3,5.357142857142857,0.12085308056872038,30.1,1.6,40.92,0.2325445643414996,0.7506213,0.03226467614858263,0.05669488356071695,0.5616113744075829,168,25,4.5
101,65,39,12,24,6,3.611111111111111,0.13350785340314136,20.1,1.5,59.53,0.36632203271338226,0.75111896,0.04488278394980082,0.05307027020198443,0.5445026178010471,101,27,7.5
72,48,29,8,13,10,4.363636363636363,0.13703703703703704,24.5,1.7,38.15,0.13549560231900148,0.08691648,0.05790510062539985,0.06454298036226341,0.5,98,19,5.0
65,43,27,10,24,3,2.6875,0.1423076923076923,17.3,1.5,62.38,0.27517980289667304,0.761776,0.06087229287546806,0.05607030433818235,0.5692307692307692,56,27,7.0
40,21,16,9,12,1,7.0,0.18115942028985507,20.4,1.7,42.31,0.23723571052887318,0.6894249,0.08387898869690877,0.057215326667767206,0.6739130434782609,48,6,4.0
75,47,42,28,18,2,3.6153846153846154,0.23102310231023102,21.6,1.7,41.09,0.32682982317984627,0.72495055,0.048879822824933125,0.05491965336752001,0.6171617161716172,79,24,6.5
65,50,29,18,24,5,4.166666666666667,0.17028985507246377,23.0,1.6,48.13,0.2902737266099592,0.708867,0.054984568760008824,0.056804024490135045,0.5869565217391305,74,20,6.0
77,62,29,27,21,6,4.769230769230769,0.1696969696969697,25.2,1.6,45.9,0.309811669058317,0.78156394,0.049374413070597326,0.05528718502907815,0.5545454545454546,102,22,6.5
72,56,30,18,19,2,3.7333333333333334,0.1643835616438356,18.3,1.6,52.9,0.42118306168016106,0.638356,0.05089517750907849,0.05531182893779307,0.613013698630137,63,32,5.5
64,54,26,23,24,3,4.5,0.1644295302013423,24.8,1.7,37.84,0.2735307870539809,0.5738688,0.04185834814518497,0.059962257074297934,0.6308724832214765,97,16,6.5
75,44,33,16,20,4,5.5,0.17883211678832117,27.7,1.7,34.9,0.4047222710016156,0.6790118,0.056095794758879,0.05605862990183005,0.5875912408759124,88,18,5.0
72,44,18,10,14,1,2.933333333333333,0.112,16.7,1.6,54.52,0.38971391935966954,0.68642294,0.061695169243122315,0.059553734295450196,0.552,51,23,6.0
84,42,31,14,15,5,3.0,0.1595744680851064,20.1,1.7,42.61,0.3204983841535092,0.7439923,0.05511240615822027,0.05173884809055067,0.6276595744680851,51,23,8.5
72,52,43,21,28,12,3.7142857142857144,0.1855072463768116,23.0,1.6,48.13,0.3140081253905548,0.727777,0.04488706305130009,0.05772993290760273,0.5478260869565217,115,29,9.0
88,48,35,26,24,1,3.4285714285714284,0.18769230769230769,23.2,1.5,56.39,0.38753180558223094,0.75850976,0.05233033974789814,0.05107963512748747,0.5815384615384616,78,20,9.0
31,22,6,5,6,3,3.142857142857143,0.09649122807017543,16.3,1.8,38.01,0.1650529405155246,0.18992464,0.08951388741239547,0.06467136856090568,0.7280701754385965,26,11,4.0
74,45,30,9,17,5,3.75,0.1553784860557769,20.8,1.6,50.36,0.3618950932189538,0.7512054,0.059248550671216024,0.05461790674189959,0.6215139442231076,62,17,6.5
83,45,27,12,12,2,3.75,0.14661654135338345,22.2,1.7,40.48,0.2906289263736507,0.6146249,0.060138389709655654,0.0552271740160245,0.5676691729323309,77,16,4.5
67,46,19,8,27,4,6.571428571428571,0.10266159695817491,26.5,1.5,53.04,0.33186057581740125,0.6633838,0.05718431456203308,0.05943631260858825,0.5513307984790875,122,14,6.0
68,40,37,12,22,7,2.6666666666666665,0.1801470588235294,18.1,1.5,61.56,0.28884729974187207,0.71648824,0.0572259238536004,0.059008053652520064,0.5551470588235294,56,19,7.0
94,51,33,20,24,3,4.25,0.1606060606060606,27.4,1.5,52.12,0.24447353738634095,0.7106714,0.05341764103687207,0.05598731622565677,0.5121212121212121,121,24,6.0
94,51,33,20,24,3,4.636363636363637,0.1606060606060606,30.0,1.5,49.49,0.24217047884288453,0.711333,0.05295586156926076,0.057063848328546427,0.5060606060606061,130,20,5.5
125,68,35,29,28,8,4.0,0.14918414918414918,23.7,1.6,47.42,0.38259742365288324,0.78107214,0.043233261602747854,0.05617838302522663,0.4662004662004662,157,34,6.0
59,38,25,18,13,2,2.923076923076923,0.1799163179916318,18.3,1.6,52.9,0.36054080673092365,0.663398,0.056736371282438545,0.060251964633482556,0.6192468619246861,59,18,4.5
91,57,48,12,14,0,3.8,0.1791044776119403,22.3,1.7,40.38,0.37745854835850207,0.7610347,0.052409552422252044,0.06296545251860237,0.4507462686567164,110,26,6.5
60,49,31,27,18,6,4.454545454545454,0.20640569395017794,25.5,1.5,54.05,0.21094320759806606,0.7924434,0.05207470050142397,0.06253592666602441,0.5373665480427047,89,23,4.5
63,44,17,19,23,0,3.3846153846153846,0.14457831325301204,19.2,1.7,43.53,0.22955648629906217,0.7574028,0.05408799595829803,0.06416184391320044,0.5783132530120482,60,19,6.0
